Node	feature
B_Congregibacter	genus
F_Placopyrenium	genus
F_Hesperomyces	genus
F_Buellia	genus
F_Graphium	genus
F_Podospora	genus
F_Cyathus	genus
F_Laccaria	genus
F_Boletus	genus
F_Gloiothele	genus
F_Cryptococcus	genus
B_Sandaracinus	genus
F_Conidiocarpus	genus
F_Cladosporium	genus
F_Cercospora	genus
F_Periconia	genus
F_Parastagonospora	genus
F_Alternaria	genus
F_Hesperomyces	genus
F_Phyllopsora	genus
F_Microcalicium	genus
F_Umbilicaria	genus
F_Medeolaria	genus
F_Hyalorbilia	genus
F_Clavispora	genus
F_Metschnikowia	genus
F_Wickerhamomyces	genus
F_Kazachstania	genus
F_Diutina	genus
F_Pochonia	genus
F_Polycephalomyces	genus
F_Hypsizygus	genus
F_Kwoniella	genus
F_Fibulobasidium	genus
F_Boothiomyces	genus
F_Batrachochytrium	genus
F_Synchytrium	genus
F_Hyaloraphidium	genus
F_Claroideoglomus	genus
F_Lobosporangium	genus
F_Backusella	genus
F_Neozygites	genus
F_Kuzuhaea	genus
F_Nephroma	genus
F_Ascodesmis	genus
F_Kalmanozyma	genus
F_Microallomyces	genus
B_Paracoccus	genus
B_Calothrix	genus
F_Conidiocarpus	genus
F_Parastagonospora	genus
F_Phyllopsora	genus
F_Yarrowia	genus
F_Kregervanrija	genus
F_Ogataea	genus
F_Polycephalomyces	genus
F_Polystigma	genus
F_Eutypa	genus
F_Tulostoma	genus
F_Fibulobasidium	genus
F_Vittaforma	genus
F_Glomus	genus
F_Septoglomus	genus
F_Lobosporangium	genus
F_Mortierella	genus
F_Neozygites	genus
B_Hydrogenophaga	genus
F_Cryomyces	genus
F_Umbilicaria	genus
F_Anthracobia	genus
F_Saccharomycopsis	genus
F_Hypsizygus	genus
F_Claroideoglomus	genus
F_Paraglomus	genus
F_Kuzuhaea	genus
F_Ramicandelaber	genus
B_Snodgrassella	genus
F_Conidiocarpus	genus
F_Periconia	genus
F_Phyllopsora	genus
F_Microcalicium	genus
F_Velutarina	genus
F_Medeolaria	genus
F_Hyalorbilia	genus
F_Yarrowia	genus
F_Wickerhamomyces	genus
F_Zygosaccharomyces	genus
F_Pochonia	genus
F_Polycephalomyces	genus
F_Tylopilus	genus
F_Wolfiporia	genus
F_Batrachochytrium	genus
F_Gonapodya	genus
F_Lobosporangium	genus
F_Backusella	genus
F_Rhizopus	genus
F_Alternaria	genus
F_Venturia	genus
F_Penicillium	genus
F_Platythecium	genus
F_Podospora	genus
F_Inocybe	genus
F_Laccaria	genus
B_Streptosporangium	genus
F_Conidiocarpus	genus
F_Varicosporium	genus
F_Gomphillus	genus
F_Spilonema	genus
F_Kalmusia	genus
F_Parastagonospora	genus
F_Phyllopsora	genus
F_Microcalicium	genus
F_Umbilicaria	genus
F_Medeolaria	genus
F_Yarrowia	genus
F_Metschnikowia	genus
F_Pochonia	genus
F_Polycephalomyces	genus
F_Pleurocollybia	genus
F_Batrachochytrium	genus
F_Backusella	genus
F_Bacidia	genus
B_Oligotropha	genus
F_Parastagonospora	genus
F_Clavispora	genus
F_Parafuscosporella	genus
F_Polystigma	genus
F_Septoglomus	genus
F_Lobosporangium	genus
F_Mortierella	genus
B_Polaromonas	genus
F_Cercospora	genus
F_Clavispora	genus
F_Polycephalomyces	genus
F_Glomus	genus
B_Kitasatospora	genus
B_Granulicatella	genus
F_Myriostoma	genus
B_Vibrio	genus
B_Candidatus Planktophila	genus
B_Peptoniphilus	genus
F_Alternaria	genus
F_Aspergillus	genus
F_Placopyrenium	genus
F_Buellia	genus
F_Platythecium	genus
F_Yarrowia	genus
F_Polycephalomyces	genus
F_Ambrosiella	genus
F_Podospora	genus
F_Heliocephala	genus
F_Inocybe	genus
F_Psathyrella	genus
F_Boletus	genus
F_Bannozyma	genus
F_Vavraia	genus
F_Halteromyces	genus
F_Rinodina	genus
F_Cordyceps	genus
F_Graphium	genus
F_Hamiltosporidium	genus
B_Chromobacterium	genus
F_Amniculicola	genus
F_Rhynchostoma	genus
F_Sclerotinia	genus
F_Pseudogymnoascus	genus
B_Synechocystis	genus
B_Streptomyces	genus
B_Candidatus Planktophila	genus
B_Marmoricola	genus
F_Peltula	genus
F_Entoloma	genus
B_Nesterenkonia	genus
B_Ahrensia	genus
F_Parmelia	genus
B_Pseudonocardia	genus
B_Shewanella	genus
B_Porphyrobacter	genus
F_Periconia	genus
F_Dematiopleospora	genus
F_Neoroussoella	genus
F_Psoroglaena	genus
F_Phyllopsora	genus
F_Microcalicium	genus
F_Umbilicaria	genus
F_Velutarina	genus
F_Medeolaria	genus
F_Hyalorbilia	genus
F_Metschnikowia	genus
F_Kuraishia	genus
F_Coronophora	genus
F_Hypocrella	genus
F_Pochonia	genus
F_Polycephalomyces	genus
F_Coccodiella	genus
F_Trametes	genus
F_Pseudomicrostroma	genus
F_Microallomyces	genus
F_Boothiomyces	genus
F_Rozella	genus
F_Backusella	genus
B_Deinococcus	genus
B_Empedobacter	genus
B_Hoeflea	genus
F_Corollospora	genus
B_Chlorobaculum	genus
F_Bipolaris	genus
F_Aspergillus	genus
F_Varicosporium	genus
F_Candida	genus
F_Hyphopichia	genus
F_Kodamaea	genus
F_Sistotrema	genus
F_Kuzuhaea	genus
B_Jeotgalibaca	genus
F_Myriolecis	genus
F_Neogloea	genus
F_Tieghemiomyces	genus
F_Gymnoascus	genus
F_Leptogium	genus
F_Suberoteratosphaeria	genus
B_Glutamicibacter	genus
B_Paucibacter	genus
B_Leptothrix	genus
F_Paracoccidioides	genus
F_Bipolaris	genus
F_Cryomyces	genus
F_Aspergillus	genus
F_Hyalorbilia	genus
F_Yarrowia	genus
F_Ascitendus	genus
F_Polycephalomyces	genus
F_Tulostoma	genus
F_Hypsizygus	genus
F_Sistotrema	genus
F_Fibulobasidium	genus
F_Boothiomyces	genus
F_Batrachochytrium	genus
F_Claroideoglomus	genus
F_Kuzuhaea	genus
F_Simonyella	genus
F_Periconia	genus
F_Psoroglaena	genus
F_Rickia	genus
F_Medeolaria	genus
F_Zygosaccharomyces	genus
F_Coccodiella	genus
F_Tylopilus	genus
F_Boothiomyces	genus
F_Rhizopus	genus
B_Corallococcus	genus
B_Leucobacter	genus
B_Ahrensia	genus
F_Placopyrenium	genus
F_Spathaspora	genus
F_Neogloea	genus
F_Melanotaenium	genus
F_Synchytrium	genus
B_Acidithiobacillus	genus
B_Mycolicibacterium	genus
B_Brevibacterium	genus
B_Bradyrhizobium	genus
B_Cloacibacterium	genus
B_Lachnoanaerobaculum	genus
B_Gemmata	genus
F_Placidium	genus
F_Umbilicaria	genus
F_Velutarina	genus
F_Hyalorbilia	genus
F_Candida	genus
F_Diutina	genus
F_Pochonia	genus
F_Podospora	genus
F_Tulostoma	genus
F_Hypsizygus	genus
F_Pluteus	genus
F_Sistotrema	genus
F_Wolfiporia	genus
F_Boothiomyces	genus
F_Synchytrium	genus
F_Rozella	genus
F_Claroideoglomus	genus
B_Azotobacter	genus
F_Lachnella	genus
F_Postia	genus
B_Bosea	genus
B_Desulfovibrio	genus
B_Polaromonas	genus
B_Myxococcus	genus
F_Kirschsteiniothelia	genus
F_Neoroussoella	genus
F_Coniosporium	genus
F_Evernia	genus
F_Millerozyma	genus
F_Zygosaccharomyces	genus
F_Kallichroma	genus
F_Hypocrella	genus
F_Serpula	genus
F_Luteoporia	genus
F_Trametes	genus
F_Cintractia	genus
F_Boothiomyces	genus
B_Enterococcus	genus
B_Photobacterium	genus
F_Verrucula	genus
B_Cardiobacterium	genus
B_Saccharothrix	genus
F_Rinodina	genus
F_Bacidia	genus
F_Kallichroma	genus
F_Bourdotia	genus
B_Phormidium	genus
F_Alternaria	genus
F_Pyrenophora	genus
F_Superstratomyces	genus
F_Rasamsonia	genus
F_Lecanora	genus
F_Platythecium	genus
F_Dactylaria	genus
F_Kregervanrija	genus
F_Clonostachys	genus
F_Ambrosiella	genus
F_Esteya	genus
F_Inocybe	genus
F_Vavraia	genus
F_Mortierella	genus
F_Phlebia	genus
B_Massilia	genus
F_Graphium	genus
B_Kitasatospora	genus
B_Cellulophaga	genus
B_Pseudorhodoplanes	genus
F_Abrothallus	genus
F_Dematiopleospora	genus
F_Microsphaeropsis	genus
F_Thysanothecium	genus
F_Parmotrema	genus
F_Echinusitheca	genus
F_Discostroma	genus
F_Cyptotrama	genus
F_Cintractia	genus
F_Melanopsichium	genus
B_Amycolatopsis	genus
F_Paraphaeosphaeria	genus
F_Massaria	genus
F_Alternaria	genus
F_Placocarpus	genus
F_Buellia	genus
F_Dactylina	genus
F_Platythecium	genus
F_Sclerotinia	genus
F_Rhexocercosporidium	genus
F_Eleutherascus	genus
F_Parafuscosporella	genus
F_Graphium	genus
F_Ambrosiella	genus
F_Podospora	genus
F_Inocybe	genus
F_Boletus	genus
F_Tylopilus	genus
F_Myriostoma	genus
F_Exobasidium	genus
F_Pseudomicrostroma	genus
F_Cintractia	genus
F_Vittaforma	genus
F_Vavraia	genus
F_Tieghemiomyces	genus
B_Elizabethkingia	genus
B_Proteus	genus
F_Coronophora	genus
F_Phruensis	genus
B_Flavobacterium	genus
B_Lachnoclostridium	genus
B_Desulfovibrio	genus
B_Kitasatospora	genus
B_Saccharomonospora	genus
B_Oscillatoria	genus
B_Aphanizomenon	genus
B_Nitratireductor	genus
B_Congregibacter	genus
F_Zymoseptoria	genus
F_Baudoinia	genus
F_Massarina	genus
F_Dematiopleospora	genus
F_Neoroussoella	genus
F_Microsphaeropsis	genus
F_Rasamsonia	genus
F_Rinodina	genus
F_Thysanothecium	genus
F_Phaeopyxis	genus
F_Peltula	genus
F_Millerozyma	genus
F_Zygosaccharomyces	genus
F_Coronophora	genus
F_Agaricus	genus
F_Pseudomicrostroma	genus
F_Hamiltosporidium	genus
F_Tieghemiomyces	genus
F_Exserohilum	genus
F_Sistotrema	genus
F_Gloiothele	genus
F_Periconia	genus
F_Parastagonospora	genus
F_Penicillium	genus
F_Phyllopsora	genus
F_Microcalicium	genus
F_Umbilicaria	genus
F_Velutarina	genus
F_Medeolaria	genus
F_Hyalorbilia	genus
F_Yarrowia	genus
F_Metschnikowia	genus
F_Wickerhamomyces	genus
F_Zygosaccharomyces	genus
F_Ascitendus	genus
F_Polycephalomyces	genus
F_Batrachochytrium	genus
F_Gonapodya	genus
F_Hyaloraphidium	genus
F_Lobosporangium	genus
F_Backusella	genus
F_Neozygites	genus
F_Kuzuhaea	genus
B_Bordetella	genus
F_Thysanothecium	genus
F_Lecanora	genus
F_Podospora	genus
F_Heliocephala	genus
F_Inocybe	genus
F_Boletus	genus
F_Polyporoletus	genus
F_Gloiothele	genus
F_Vavraia	genus
F_Kluyveromyces	genus
F_Lichtheimia	genus
B_Helicobacter	genus
B_Citricoccus	genus
F_Polycephalomyces	genus
F_Cintractia	genus
F_Claroideoglomus	genus
F_Backusella	genus
F_Neozygites	genus
B_Gordonia	genus
B_Saccharomonospora	genus
F_Teratosphaeria	genus
F_Dematiopleospora	genus
F_Buellia	genus
F_Sistotrema	genus
F_Cerrena	genus
F_Macrohyporia	genus
F_Porpomyces	genus
F_Vittaforma	genus
B_Moraxella	genus
B_Sphingomonas	genus
B_Pseudonocardia	genus
B_Rhizobium	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Sphingosinicella	genus
B_Lysobacter	genus
B_Alistipes	genus
B_Arsenicicoccus	genus
B_Acetobacter	genus
B_Lutibacter	genus
F_Aspergillus	genus
F_Microcalicium	genus
F_Claroideoglomus	genus
F_Neozygites	genus
B_Thauera	genus
B_Rhizobacter	genus
B_Acetobacter	genus
B_Prochlorococcus	genus
B_Leadbetterella	genus
B_Rubrivivax	genus
F_Heterobasidion	genus
B_Lysobacter	genus
B_Anaerostipes	genus
B_Altererythrobacter	genus
B_Granulicatella	genus
B_Aerococcus	genus
F_Phaeosphaeria	genus
F_Brevistachys	genus
B_Modestobacter	genus
F_Antennariella	genus
F_Conidiocarpus	genus
F_Periconia	genus
F_Parastagonospora	genus
F_Alternaria	genus
F_Bipolaris	genus
F_Penicillium	genus
F_Phyllopsora	genus
F_Microcalicium	genus
F_Umbilicaria	genus
F_Velutarina	genus
F_Medeolaria	genus
F_Hyalorbilia	genus
F_Yarrowia	genus
F_Clavispora	genus
F_Metschnikowia	genus
F_Wickerhamomyces	genus
F_Ogataea	genus
F_Kazachstania	genus
F_Zygosaccharomyces	genus
F_Diutina	genus
F_Pochonia	genus
F_Trichoderma	genus
F_Hypsizygus	genus
F_Sistotrema	genus
F_Fibulobasidium	genus
F_Boothiomyces	genus
F_Batrachochytrium	genus
F_Hyaloraphidium	genus
F_Lobosporangium	genus
F_Backusella	genus
F_Neozygites	genus
F_Kuzuhaea	genus
F_Kalmusia	genus
F_Superstratomyces	genus
F_Verrucaria	genus
F_Spilonema	genus
F_Loxospora	genus
F_Phlyctis	genus
F_Luteoporia	genus
F_Taiwanofungus	genus
F_Leucosporidium	genus
F_Usnea	genus
F_Gomphillus	genus
F_Anthracobia	genus
F_Ophiocordyceps	genus
F_Eutypa	genus
B_Lautropia	genus
B_Nocardioides	genus
F_Baudoinia	genus
F_Entoloma	genus
B_Martelella	genus
B_Luteipulveratus	genus
B_Leptothrix	genus
B_Pedobacter	genus
B_Mesorhizobium	genus
B_Rhizobacter	genus
B_Plectonema	genus
F_Dematiopleospora	genus
F_Neoroussoella	genus
F_Bacidia	genus
F_Verticillium	genus
F_Taiwanofungus	genus
F_Pileolaria	genus
F_Cintractia	genus
B_Janthinobacterium	genus
B_Cellulophaga	genus
F_Dematiopleospora	genus
F_Arthonia	genus
B_Alcanivorax	genus
F_Hanseniaspora	genus
F_Geastrum	genus
B_Rhodoferax	genus
B_Lysinibacillus	genus
B_Phormidium	genus
F_Placocarpus	genus
F_Buellia	genus
F_Myriolecis	genus
F_Dactylina	genus
F_Platythecium	genus
F_Leptogium	genus
F_Suhomyces	genus
F_Kluyveromyces	genus
F_Sodiomyces	genus
F_Clonostachys	genus
F_Inocybe	genus
F_Boletus	genus
B_Glutamicibacter	genus
F_Antennariella	genus
F_Phoma	genus
F_Paraphaeosphaeria	genus
F_Massarina	genus
F_Dematiopleospora	genus
F_Alternaria	genus
F_Pyrenophora	genus
F_Superstratomyces	genus
F_Venturia	genus
F_Penicillium	genus
F_Placocarpus	genus
F_Placopyrenium	genus
F_Buellia	genus
F_Dactylina	genus
F_Platythecium	genus
F_Leptogium	genus
F_Ionomidotis	genus
F_Rhexocercosporidium	genus
F_Kazachstania	genus
F_Parafuscosporella	genus
F_Clonostachys	genus
F_Esteya	genus
F_Podospora	genus
F_Heliocephala	genus
F_Inocybe	genus
F_Boletus	genus
F_Hypochniciellum	genus
F_Myriostoma	genus
F_Gloiothele	genus
F_Dacrymyces	genus
F_Bannozyma	genus
F_Cryptococcus	genus
F_Cintractia	genus
F_Vavraia	genus
F_Encephalitozoon	genus
F_Thysanothecium	genus
F_Botryobasidium	genus
B_Aeribacillus	genus
B_Saccharopolyspora	genus
B_Phreatobacter	genus
B_Planococcus	genus
B_Serpentinomonas	genus
B_Saprospira	genus
F_Arthonia	genus
F_Phoma	genus
F_Pyrenophora	genus
F_Superstratomyces	genus
F_Venturia	genus
F_Placocarpus	genus
F_Placopyrenium	genus
F_Buellia	genus
F_Platythecium	genus
F_Phlyctis	genus
F_Sclerotinia	genus
F_Tuber	genus
F_Parafuscosporella	genus
F_Ambrosiella	genus
F_Neurospora	genus
F_Agaricus	genus
F_Inocybe	genus
F_Heterogastridium	genus
F_Bannozyma	genus
F_Anthracoidea	genus
F_Vavraia	genus
F_Encephalitozoon	genus
F_Tieghemiomyces	genus
B_Micropruina	genus
B_Agrococcus	genus
F_Gyalecta	genus
B_Corynebacterium	genus
B_Paraburkholderia	genus
F_Rasamsonia	genus
F_Thysanothecium	genus
F_Articulospora	genus
F_Ceraceomyces	genus
F_Hamiltosporidium	genus
B_Arachidicoccus	genus
B_Roseimaritima	genus
F_Passalora	genus
F_Peltula	genus
F_Psoroglaena	genus
F_Medeolaria	genus
F_Zygosaccharomyces	genus
F_Kuraishia	genus
F_Neozygites	genus
F_Porpomyces	genus
F_Clavispora	genus
F_Kregervanrija	genus
F_Septoglomus	genus
B_Ehrlichia	genus
F_Arthonia	genus
F_Cadophora	genus
F_Gloiothele	genus
B_Pseudomonas	genus
B_Streptomyces	genus
B_Marivivens	genus
F_Alternaria	genus
F_Pyrenophora	genus
F_Superstratomyces	genus
F_Penicillium	genus
F_Rasamsonia	genus
F_Placocarpus	genus
F_Placopyrenium	genus
F_Buellia	genus
F_Dactylina	genus
F_Platythecium	genus
F_Suhomyces	genus
F_Cyberlindnera	genus
F_Kazachstania	genus
F_Ascitendus	genus
F_Clonostachys	genus
F_Blackwellomyces	genus
F_Ambrosiella	genus
F_Heliocephala	genus
F_Inocybe	genus
F_Psathyrella	genus
F_Laccaria	genus
F_Boletus	genus
F_Botryobasidium	genus
F_Polyporoletus	genus
F_Sclerotium	genus
F_Bannozyma	genus
F_Cryptococcus	genus
F_Cintractia	genus
F_Rhizophydium	genus
F_Vittaforma	genus
F_Vavraia	genus
F_Encephalitozoon	genus
F_Rhizophagus	genus
F_Halteromyces	genus
B_Achromobacter	genus
B_Beutenbergia	genus
B_Nakamurella	genus
B_Acetobacter	genus
B_Acidithiobacillus	genus
B_Victivallis	genus
F_Esteya	genus
F_Tieghemiomyces	genus
B_Cellulophaga	genus
B_Turicibacter	genus
F_Ceraceomyces	genus
F_Sclerotinia	genus
B_Saccharospirillum	genus
B_Azoarcus	genus
B_Kitasatospora	genus
B_Marmoricola	genus
B_Candidatus Cyclonatronum	genus
B_Pajaroellobacter	genus
B_Rhodospirillum	genus
F_Microcyclospora	genus
F_Neoroussoella	genus
F_Coniosporium	genus
F_Verticillium	genus
F_Dentipellis	genus
F_Clavispora	genus
F_Brevistachys	genus
F_Cladosporium	genus
F_Umbilicaria	genus
B_Photobacterium	genus
F_Llimoniella	genus
F_Eleutherascus	genus
F_Exobasidium	genus
F_Cintractia	genus
F_Emmonsia	genus
F_Conidiobolus	genus
F_Hygrocybe	genus
F_Bourdotia	genus
F_Tropicoporus	genus
B_Ahrensia	genus
B_Terriglobus	genus
B_Arachidicoccus	genus
B_Saccharomonospora	genus
B_Panacibacter	genus
B_Oceanobacillus	genus
B_Defluviimonas	genus
B_Geodermatophilus	genus
B_Roseimaritima	genus
B_Limnochorda	genus
F_Phoma	genus
F_Paraphaeosphaeria	genus
F_Alternaria	genus
F_Fonsecaea	genus
F_Arthrobotrys	genus
F_Hypochniciellum	genus
F_Myriostoma	genus
F_Sclerotium	genus
B_Pseudoxanthomonas	genus
B_Gordonia	genus
B_Riemerella	genus
B_Alistipes	genus
B_Corallococcus	genus
B_Pontibacter	genus
B_Martelella	genus
B_Lutibacter	genus
B_Tetragenococcus	genus
B_Austwickia	genus
B_Rhodococcus	genus
B_Propionibacterium	genus
B_Candidatus Phytoplasma	genus
B_Geodermatophilus	genus
F_Phoma	genus
F_Massarina	genus
F_Dematiopleospora	genus
F_Superstratomyces	genus
F_Penicillium	genus
F_Placopyrenium	genus
F_Buellia	genus
F_Thysanothecium	genus
F_Dactylina	genus
F_Leptogium	genus
F_Chlorociboria	genus
F_Marssonina	genus
F_Sclerotinia	genus
F_Kazachstania	genus
F_Blackwellomyces	genus
F_Ambrosiella	genus
F_Podospora	genus
F_Inocybe	genus
F_Bourdotia	genus
F_Heterogastridium	genus
F_Bannozyma	genus
F_Cryptococcus	genus
F_Rozella	genus
F_Hamiltosporidium	genus
F_Vavraia	genus
F_Halteromyces	genus
F_Gyrographa	genus
F_Placocarpus	genus
F_Loxospora	genus
F_Cyptotrama	genus
F_Phellopilus	genus
F_Chionosphaera	genus
B_Cupriavidus	genus
F_Rasamsonia	genus
F_Gymnoascus	genus
F_Buellia	genus
F_Platythecium	genus
F_Hyaloscypha	genus
F_Debaryomyces	genus
F_Millerozyma	genus
F_Hypocrella	genus
F_Esteya	genus
F_Encephalitozoon	genus
B_Chryseobacterium	genus
B_Vibrio	genus
B_Propionibacterium	genus
B_Riemerella	genus
B_Elizabethkingia	genus
B_Thioclava	genus
B_Alistipes	genus
B_Candidatus Saccharimonas	genus
B_Arsenicicoccus	genus
B_Alcanivorax	genus
B_Pontibacter	genus
B_Micavibrio	genus
F_Bipolaris	genus
F_Cryomyces	genus
F_Aspergillus	genus
F_Velutarina	genus
F_Anthracobia	genus
F_Candida	genus
F_Hyphopichia	genus
F_Clavispora	genus
F_Diutina	genus
F_Ascitendus	genus
F_Hypsizygus	genus
F_Pluteus	genus
F_Sistotrema	genus
F_Macrohyporia	genus
F_Vittaforma	genus
B_Micropruina	genus
B_Mitsuaria	genus
B_Panacibacter	genus
F_Rhynchostoma	genus
F_Bipolaris	genus
F_Wickerhamomyces	genus
F_Stereum	genus
F_Batrachochytrium	genus
F_Synchytrium	genus
F_Claroideoglomus	genus
B_Bosea	genus
F_Guyanagaster	genus
F_Kurtia	genus
F_Microporus	genus
F_Podosphaera	genus
F_Hygrocybe	genus
B_Arachidicoccus	genus
B_Panacibacter	genus
B_Chelatococcus	genus
F_Tetrapisispora	genus
F_Ustilaginoidea	genus
F_Pileolaria	genus
B_Truepera	genus
F_Teratosphaeria	genus
F_Xylaria	genus
F_Leucocortinarius	genus
F_Pleurotus	genus
F_Coprinopsis	genus
F_Psathyrella	genus
F_Bourdotia	genus
F_Tropicoporus	genus
F_Cerrena	genus
F_Sarcodon	genus
F_Porpomyces	genus
F_Kondoa	genus
B_Streptomyces	genus
B_Clostridium	genus
B_Plantibacter	genus
F_Zymoseptoria	genus
F_Phoma	genus
F_Paraphaeosphaeria	genus
F_Dematiopleospora	genus
F_Alternaria	genus
F_Pyrenophora	genus
F_Superstratomyces	genus
F_Aspergillus	genus
F_Penicillium	genus
F_Rasamsonia	genus
F_Geomyces	genus
F_Placocarpus	genus
F_Placopyrenium	genus
F_Buellia	genus
F_Thysanothecium	genus
F_Dactylina	genus
F_Platythecium	genus
F_Phlyctis	genus
F_Chlorociboria	genus
F_Sclerotinia	genus
F_Cyberlindnera	genus
F_Kazachstania	genus
F_Parafuscosporella	genus
F_Clonostachys	genus
F_Blackwellomyces	genus
F_Graphium	genus
F_Ambrosiella	genus
F_Esteya	genus
F_Podospora	genus
F_Heliocephala	genus
F_Boletus	genus
F_Botryobasidium	genus
F_Myriostoma	genus
F_Polyporoletus	genus
F_Gloiothele	genus
F_Sclerotium	genus
F_Bannozyma	genus
F_Cintractia	genus
F_Vittaforma	genus
F_Vavraia	genus
F_Encephalitozoon	genus
F_Rhizophagus	genus
F_Halteromyces	genus
F_Tieghemiomyces	genus
B_Bacillus	genus
F_Bipolaris	genus
F_Cryomyces	genus
F_Placidium	genus
F_Coccocarpia	genus
F_Umbilicaria	genus
F_Hyalorbilia	genus
F_Anthracobia	genus
F_Yarrowia	genus
F_Kodamaea	genus
F_Diutina	genus
F_Ascitendus	genus
F_Polycephalomyces	genus
F_Tulostoma	genus
F_Sistotrema	genus
F_Hydnochaete	genus
F_Kwoniella	genus
F_Claroideoglomus	genus
B_Shewanella	genus
B_Anaerostipes	genus
F_Verrucaria	genus
F_Myriolecis	genus
F_Bacidia	genus
F_Lopharia	genus
F_Gloiothele	genus
B_Saccharomonospora	genus
F_Bipolaris	genus
F_Microallomyces	genus
B_Candidatus Phytoplasma	genus
B_Dickeya	genus
B_Arachidicoccus	genus
F_Passalora	genus
F_Phaeosphaeria	genus
F_Phaeopyxis	genus
F_Flammulina	genus
F_Leucopaxillus	genus
F_Phellinidium	genus
F_Postia	genus
F_Robbauera	genus
B_Glutamicibacter	genus
B_Sinorhizobium	genus
B_Acidipropionibacterium	genus
B_Pseudorhodoplanes	genus
F_Geomyces	genus
F_Suhomyces	genus
B_Bdellovibrio	genus
B_Sorangium	genus
B_Saccharothrix	genus
F_Abrothallus	genus
F_Verticillium	genus
F_Saitoella	genus
F_Kurtia	genus
F_Melanopsichium	genus
B_Propionibacterium	genus
B_Marinobacter	genus
B_Mesorhizobium	genus
B_Alcanivorax	genus
B_Chromobacterium	genus
B_Rhodoferax	genus
B_Desulfosporosinus	genus
F_Ugola	genus
F_Lachnella	genus
F_Halteromyces	genus
B_Atopobium	genus
F_Rasamsonia	genus
F_Phialocephala	genus
F_Cortinarius	genus
F_Microallomyces	genus
B_Devosia	genus
F_Teratosphaeria	genus
F_Kirschsteiniothelia	genus
F_Cyphellophora	genus
F_Hygrocybe	genus
F_Coprinopsis	genus
F_Serpula	genus
F_Cerrena	genus
F_Sarcodon	genus
F_Porpomyces	genus
F_Kondoa	genus
F_Kalmanozyma	genus
F_Conidiocarpus	genus
F_Bipolaris	genus
F_Anthracobia	genus
F_Ascitendus	genus
F_Tulostoma	genus
F_Sistotrema	genus
B_Plectonema	genus
F_Orbilia	genus
F_Orbilia	genus
F_Reniforma	genus
F_Spizellomyces	genus
B_Brochothrix	genus
B_Aquabacterium	genus
B_Asticcacaulis	genus
B_Truepera	genus
B_Rufibacter	genus
F_Teratosphaeria	genus
F_Hygrocybe	genus
F_Pleurotus	genus
F_Psathyrella	genus
F_Tropicoporus	genus
F_Cerrena	genus
F_Sarcodon	genus
F_Porpomyces	genus
F_Kondoa	genus
B_Pseudomonas	genus
F_Kazachstania	genus
F_Podospora	genus
F_Hygrocybe	genus
F_Coprinopsis	genus
F_Bourdotia	genus
F_Cerrena	genus
F_Sarcodon	genus
F_Porpomyces	genus
F_Kondoa	genus
F_Placidium	genus
F_Boothiomyces	genus
B_Saccharopolyspora	genus
F_Suhomyces	genus
F_Cyberlindnera	genus
F_Podospora	genus
F_Lachnella	genus
F_Pseudomicrostroma	genus
F_Rhizophydium	genus
B_Propionibacterium	genus
B_Riemerella	genus
B_Elizabethkingia	genus
B_Lysobacter	genus
B_Blautia	genus
B_Candidatus Saccharimonas	genus
B_Spirochaeta	genus
B_Porphyromonas	genus
B_Alcanivorax	genus
B_Apibacter	genus
B_Chromohalobacter	genus
B_Cyanothece	genus
B_Acholeplasma	genus
B_Halothece	genus
F_Diploospora	genus
F_Coniochaeta	genus
F_Flammulina	genus
F_Laccaria	genus
F_Phellinidium	genus
F_Phellinus	genus
F_Phellopilus	genus
F_Pseudomicrostroma	genus
F_Rhizophydium	genus
B_Martelella	genus
F_Calicium	genus
F_Phaeopyxis	genus
F_Arthrobotrys	genus
F_Ugola	genus
F_Myriostoma	genus
B_Arachidicoccus	genus
B_Saccharomonospora	genus
B_Calenema	genus
F_Microsphaeropsis	genus
F_Peltula	genus
F_Arthrobotrys	genus
F_Sporothrix	genus
F_Phaeoacremonium	genus
B_Frondihabitans	genus
B_Sporosarcina	genus
F_Schizothyrium	genus
F_Loxosporopsis	genus
F_Myriostoma	genus
F_Infundibura	genus
B_Hoeflea	genus
F_Microsphaeropsis	genus
F_Phruensis	genus
F_Xylaria	genus
F_Heliocephala	genus
F_Hygrocybe	genus
F_Psathyrella	genus
F_Malassezia	genus
B_Vibrio	genus
B_Streptomyces	genus
B_Mycobacterium	genus
B_Clostridium	genus
B_Glutamicibacter	genus
B_Marinomonas	genus
B_Plantibacter	genus
B_Pajaroellobacter	genus
F_Arthonia	genus
F_Paraphaeosphaeria	genus
F_Alternaria	genus
F_Pyrenophora	genus
F_Superstratomyces	genus
F_Venturia	genus
F_Placocarpus	genus
F_Buellia	genus
F_Thysanothecium	genus
F_Lecanora	genus
F_Dactylina	genus
F_Platythecium	genus
F_Rhexocercosporidium	genus
F_Peltula	genus
F_Suhomyces	genus
F_Kazachstania	genus
F_Clonostachys	genus
F_Blackwellomyces	genus
F_Graphium	genus
F_Ambrosiella	genus
F_Podospora	genus
F_Inocybe	genus
F_Leucogyrophana	genus
F_Myriostoma	genus
F_Polyporoletus	genus
F_Gloiothele	genus
F_Pseudomicrostroma	genus
F_Bannozyma	genus
